id,scrape_id,last_scraped,host_id,host_is_superhost,host_listings_count,host_total_listings_count,neighbourhood,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month
509326,2.02008E+13,21/8/20,2509807,f,1,1,,Whittlesea,-37.68273,145.02837,Private room,1,1,,$114.00 ,1,1125,365,0,0,0,,,,,,,,,,f,1,
510540,2.02008E+13,21/8/20,2141875,f,3,3,"St Kilda, Victoria, Australia",Port Phillip,-37.86513,144.98991,Entire home/apt,6,2,3,$98.00 ,1,20,365,65,0,0,22/11/12,23/2/18,96,10,9,10,10,9,9,t,1,0.69
513766,2.02008E+13,21/8/20,2531069,f,1,1,,Casey,-38.06865,145.33427,Private room,2,1,1,$70.00 ,1,1125,365,0,0,0,,,,,,,,,,f,1,
519819,2.02008E+13,20/8/20,2558288,f,3,3,"Melbourne, Victoria, Australia",Melbourne,-37.81456,144.974,Entire home/apt,5,2,3,$174.00 ,3,59,364,38,6,0,11/10/12,27/1/20,87,9,9,9,9,10,9,f,3,0.4
524570,2.02008E+13,21/8/20,2579341,t,1,1,"Yarra Glen, Victoria, Australia",Yarra Ranges,-37.65517,145.37551,Private room,2,1,1,$80.00 ,1,7,225,158,19,0,16/1/13,5/7/20,98,10,10,10,10,10,10,f,1,1.71
529300,2.02008E+13,20/8/20,2600707,f,3,3,"St Kilda, Victoria, Australia",Port Phillip,-37.8631,144.98392,Entire home/apt,4,1,3,$75.00 ,1,730,231,10,1,0,30/9/13,16/3/20,82,8,7,10,10,9,9,f,3,0.12
529321,2.02008E+13,20/8/20,2600707,f,3,3,"St Kilda, Victoria, Australia",Port Phillip,-37.85957,144.98918,Entire home/apt,2,1,1,$62.00 ,1,730,365,6,0,0,30/12/12,7/12/15,83,8,7,9,9,9,8,f,3,0.06
529339,2.02008E+13,21/8/20,2600707,f,3,3,,Port Phillip,-37.847,144.96214,Private room,2,1,1,$180.00 ,3,14,365,6,0,0,3/1/13,17/3/15,88,9,8,9,10,9,8,f,3,0.06
529347,2.02008E+13,21/8/20,2601127,f,1,1,"Elwood, Victoria, Australia",Port Phillip,-37.87548,144.97782,Entire home/apt,4,1,2,$135.00 ,2,30,181,94,0,0,17/4/15,10/3/18,94,10,9,10,10,10,10,t,1,1.44
531324,2.02008E+13,21/8/20,2581091,t,1,1,,Darebin,-37.72954,145.02915,Private room,2,1,1,$61.00 ,1,1125,181,22,10,0,24/10/17,14/3/20,100,10,10,10,10,10,10,f,1,0.64
532347,2.02008E+13,21/8/20,2616259,f,5,5,"Murrumbeena, Victoria, Australia",Glen Eira,-37.89248,145.07546,Private room,3,1,2,$72.00 ,2,60,364,29,2,0,7/3/13,14/2/20,85,8,8,9,9,9,8,f,4,0.32
533997,2.02008E+13,21/8/20,2624960,t,10,10,"St Kilda, Victoria, Australia",Stonnington,-37.85534,144.98841,Private room,2,1,1,$90.00 ,1,1125,364,31,0,0,25/1/13,12/6/16,94,9,10,9,10,9,10,f,7,0.34
534083,2.02008E+13,21/8/20,2624960,t,10,10,"St Kilda, Victoria, Australia",Port Phillip,-37.85752,144.98589,Entire home/apt,3,1,1,$99.00 ,1,1125,54,178,7,1,24/11/12,29/7/20,92,10,10,10,10,10,10,f,7,1.89
535813,2.02008E+13,20/8/20,2633177,f,3,3,,Melbourne,-37.81408,144.96933,Private room,16,1,1,"$1,650.00 ",1,1125,365,0,0,0,,,,,,,,,,f,2,
546849,2.02008E+13,21/8/20,2027601,f,14,14,"Malvern East, Victoria, Australia",Stonnington,-37.88428,145.06139,Private room,2,1,1,$36.00 ,10,1125,174,32,5,0,17/9/12,30/6/20,86,9,7,10,10,9,9,f,10,0.33
554087,2.02008E+13,20/8/20,2707723,f,1,1,"St Kilda West, Victoria, Australia",Port Phillip,-37.85742,144.97478,Private room,2,1,1,$153.00 ,2,14,178,25,0,0,31/7/12,17/2/19,99,10,10,10,10,10,10,f,1,0.25
557900,2.02008E+13,20/8/20,1700056,t,4,4,"Melbourne, Victoria, Australia",Melbourne,-37.81752,144.96523,Entire home/apt,2,1,1,$204.00 ,3,1125,299,138,16,0,21/8/12,26/1/20,98,10,10,10,10,10,10,f,4,1.42
565813,2.02008E+13,21/8/20,2002047,f,2,2,"St Kilda East, Victoria, Australia",Port Phillip,-37.86409,145.00235,Private room,1,1,1,$100.00 ,4,31,363,19,0,0,12/6/13,18/2/19,95,9,9,10,10,9,9,f,1,0.22
567941,2.02008E+13,21/8/20,2794092,f,1,1,,Yarra,-37.80201,144.98757,Private room,2,1,1,$75.00 ,1,120,364,53,0,0,21/10/12,16/3/19,91,10,9,9,10,9,9,f,1,0.56
571502,2.02008E+13,20/8/20,2812963,f,5,5,"Carlton, Victoria, Australia",Melbourne,-37.80686,144.96671,Private room,1,1,16,$80.00 ,3,30,0,15,0,0,19/12/13,14/2/19,89,9,10,9,9,10,9,t,5,0.18
591772,2.02008E+13,20/8/20,2921365,f,1,1,"Melbourne, Victoria, Australia",Melbourne,-37.81233,144.96304,Private room,4,1,1,$64.00 ,2,1125,181,175,23,0,29/1/13,17/7/20,88,9,9,9,9,10,9,t,1,1.9
592162,2.02008E+13,20/8/20,2922619,f,1,1,,Melbourne,-37.81689,144.95372,Entire home/apt,2,1,1,$120.00 ,6,1125,11,53,1,0,29/8/12,15/3/20,90,9,8,10,10,10,9,f,1,0.55
603007,2.02008E+13,20/8/20,2705870,t,1,1,"South Yarra, Victoria, Australia",Melbourne,-37.82971,144.98724,Private room,2,1,1,$59.00 ,1,7,0,21,15,0,20/1/19,25/6/20,95,10,10,10,10,10,9,t,1,1.09
607674,2.02008E+13,21/8/20,2558288,f,3,3,"Sherbrooke, Victoria, Australia",Yarra Ranges,-37.88388,145.36184,Entire home/apt,2,1,1,$191.00 ,2,90,365,9,4,0,30/1/14,9/7/20,83,9,9,9,9,9,8,f,3,0.11
609602,2.02008E+13,21/8/20,2027601,f,14,14,"Malvern East, Victoria, Australia",Stonnington,-37.88427,145.06133,Private room,2,1,1,$49.00 ,14,1125,101,35,2,0,13/1/13,9/6/20,89,9,8,10,10,9,9,f,10,0.38
621155,2.02008E+13,20/8/20,355966,f,3,3,,Yarra,-37.82148,144.99429,Entire home/apt,2,1,1,$105.00 ,14,21,0,1,0,0,16/9/13,16/9/13,100,10,10,10,10,10,10,f,3,0.01
624205,2.02008E+13,20/8/20,569413,f,35,35,,Melbourne,-37.8233,144.96303,Entire home/apt,5,2,2,$193.00 ,3,365,180,21,0,0,7/8/12,24/1/19,84,8,9,9,9,9,9,f,24,0.21
628156,2.02008E+13,21/8/20,3119669,t,3,3,"Port Melbourne, Victoria, Australia",Port Phillip,-37.84158,144.93794,Private room,2,1,1,$75.00 ,3,30,179,118,12,0,19/9/12,5/2/20,97,10,10,10,10,10,10,f,2,1.22
628370,2.02008E+13,21/8/20,2150180,t,2,2,"Port Melbourne, Victoria, Australia",Port Phillip,-37.84188,144.94253,Entire home/apt,4,2,3,$120.00 ,20,400,274,22,1,0,30/8/12,12/10/19,96,10,10,10,10,10,10,t,2,0.23
630189,2.02008E+13,20/8/20,3132583,f,0,0,"Richmond, Victoria, Australia",Yarra,-37.82072,145.00029,Entire home/apt,4,2,2,$110.00 ,3,1125,10,2,1,0,1/8/19,15/9/19,100,10,9,10,10,10,10,f,1,0.16
633258,2.02008E+13,20/8/20,440653,f,1,1,,Stonnington,-37.85513,144.99451,Entire home/apt,2,1,1,$74.00 ,2,21,0,17,0,0,15/8/12,28/6/18,99,10,10,10,10,10,10,f,1,0.17
639260,2.02008E+13,20/8/20,172878,f,2,2,"Fitzroy, Victoria, Australia",Yarra,-37.80055,144.9765,Entire home/apt,4,2,3,$94.00 ,1,60,0,123,14,0,29/10/12,20/2/20,91,9,9,10,10,10,9,t,1,1.29
641180,2.02008E+13,21/8/20,3079228,t,1,1,"Melbourne, Victoria, Australia",Moreland,-37.77593,144.96928,Entire home/apt,2,1,1,$72.00 ,3,270,280,311,30,0,23/11/12,19/7/20,97,10,9,10,10,10,10,t,1,3.3
648169,2.02008E+13,20/8/20,3251357,f,2,2,"Fitzroy, Victoria, Australia",Yarra,-37.79703,144.98311,Private room,2,,1,$90.00 ,3,10,365,132,0,0,3/9/12,10/5/18,96,10,9,10,10,10,9,f,1,1.36
653384,2.02008E+13,21/8/20,2232579,f,3,3,,Boroondara,-37.80315,145.05297,Private room,2,1,1,$100.00 ,1,1125,355,13,0,0,23/1/15,25/3/18,100,10,10,10,10,10,10,f,3,0.19
653386,2.02008E+13,21/8/20,2232579,f,3,3,,Boroondara,-37.80319,145.05208,Private room,2,1,1,$100.00 ,1,1125,354,10,0,0,20/10/14,20/2/18,98,10,10,10,10,9,10,f,3,0.14
656235,2.02008E+13,21/8/20,3304934,t,1,1,,Monash,-37.89516,145.08124,Entire home/apt,2,1,1,$129.00 ,5,90,87,31,2,0,13/11/12,8/10/19,100,10,10,10,10,10,10,f,1,0.33
657209,2.02008E+13,21/8/20,721348,f,2,2,"St Kilda East, Victoria, Australia",Port Phillip,-37.86177,144.992,Entire home/apt,2,1,1,$85.00 ,3,365,354,104,16,0,1/1/13,22/3/20,91,10,9,10,10,10,9,t,1,1.12
662482,2.02008E+13,20/8/20,569413,f,35,35,"South Melbourne, Vic, Australia",Port Phillip,-37.83575,144.96477,Private room,16,10,13,$729.00 ,2,365,365,28,1,0,28/10/12,28/1/20,68,7,7,8,7,8,7,f,24,0.29
662489,2.02008E+13,20/8/20,569413,f,35,35,,Port Phillip,-37.83611,144.9645,Hotel room,3,1,3,$80.00 ,1,365,89,20,4,0,1/7/13,8/3/20,86,9,10,10,9,10,9,t,24,0.23
668738,2.02008E+13,20/8/20,3384635,f,1,1,"Melbourne, Victoria, Australia",Port Phillip,-37.85946,144.97905,Entire home/apt,2,1,1,$120.00 ,7,30,364,11,0,0,11/12/12,9/9/15,98,10,9,10,10,10,10,f,1,0.12
671981,2.02008E+13,21/8/20,3395313,f,1,1,,Maribyrnong,-37.81555,144.88717,Shared room,1,1,1,$100.00 ,1,1125,365,0,0,0,,,,,,,,,,f,1,
690762,2.02008E+13,20/8/20,3529788,f,1,1,"Dandenong, Victoria, Australia",Greater Dandenong,-37.97413,145.21955,Private room,1,1,3,$80.00 ,1,1125,0,1,0,0,1/3/14,1/3/14,20,4,4,6,4,8,2,f,1,0.01
691140,2.02008E+13,21/8/20,2616259,f,5,5,"Murrumbeena, Vic, Australia",Glen Eira,-37.89239,145.07495,Private room,2,1,2,$68.00 ,2,70,364,26,6,0,15/3/14,14/3/20,82,8,8,10,9,9,8,f,4,0.33
691144,2.02008E+13,21/8/20,2616259,f,5,5,"Murrumbeena, Vic, Australia",Glen Eira,-37.89276,145.07586,Private room,2,1,1,$68.00 ,2,60,365,20,1,0,11/10/12,18/12/19,91,9,8,9,9,9,9,f,4,0.21
692656,2.02008E+13,21/8/20,2616259,f,5,5,"Murrumbeena, Vic, Australia",Glen Eira,-37.89133,145.07689,Private room,2,1,1,$62.00 ,2,60,179,31,0,0,21/12/13,26/6/19,84,8,9,9,9,9,9,f,4,0.38
712261,2.02008E+13,21/8/20,738640,f,1,1,"Balaclava, Victoria, Australia",Port Phillip,-37.86827,144.99647,Entire home/apt,2,1,1,$75.00 ,4,90,57,21,0,0,13/11/12,27/2/19,96,9,8,10,10,10,9,t,1,0.22
718553,2.02008E+13,21/8/20,3681786,f,1,1,"Moonee Ponds, Victoria, Australia",Moonee Valley,-37.77023,144.92506,Entire home/apt,4,2,2,$50.00 ,1,1125,244,14,0,0,18/11/12,13/5/16,94,10,10,10,9,10,9,f,1,0.15
739896,2.02008E+13,20/8/20,3871035,f,1,1,,Moreland,-37.77156,144.97461,Entire home/apt,4,2,2,$300.00 ,2,14,0,3,0,0,30/12/12,3/1/14,93,10,9,9,9,8,10,f,1,0.03
754134,2.02008E+13,20/8/20,3570625,f,5,5,"Melbourne, Victoria, Australia",Melbourne,-37.8167,144.96608,Entire home/apt,2,1,6,$167.00 ,4,1125,181,85,6,0,16/1/13,30/1/20,92,9,9,10,10,10,9,f,2,0.92
762496,2.02008E+13,20/8/20,2022963,f,1,1,"Collingwood, Victoria, Australia",Yarra,-37.80647,144.98786,Private room,2,1,2,$95.00 ,2,21,0,235,0,0,22/1/13,1/2/19,98,10,10,10,10,10,10,f,1,2.55
762695,2.02008E+13,20/8/20,50121,f,13,13,"Richmond, Victoria, Australia",Yarra,-37.81552,145.00116,Entire home/apt,2,1,1,$99.00 ,3,14,0,78,15,0,10/4/14,7/3/20,93,10,9,10,10,10,9,f,10,1.01
768096,2.02008E+13,21/8/20,3506639,t,3,3,"South Yarra, Victoria, Australia",Melbourne,-37.83398,144.98372,Entire home/apt,4,2,3,$135.00 ,20,120,169,86,1,0,28/11/12,14/12/19,96,10,9,10,10,10,9,f,2,0.91
771720,2.02008E+13,21/8/20,2027601,f,14,14,"Malvern East, Victoria, Australia",Glen Eira,-37.88538,145.06169,Private room,2,1,1,$31.00 ,14,365,365,29,7,0,4/3/13,19/4/20,89,9,8,10,10,9,9,f,10,0.32
780196,2.02008E+13,21/8/20,117431,t,2,2,"Altona, Victoria, Australia",Hobsons Bay,-37.87135,144.81258,Private room,2,1,1,$45.00 ,2,35,268,116,18,0,4/7/16,28/3/20,99,10,10,10,10,10,10,f,2,2.3
780441,2.02008E+13,20/8/20,3377890,t,3,3,"Carlton, Victoria, Australia",Melbourne,-37.80537,144.96948,Entire home/apt,2,1,1,$83.00 ,21,1125,229,63,2,0,14/1/13,30/4/20,91,9,10,10,10,10,9,f,2,0.68
784043,2.02008E+13,20/8/20,4133993,f,4,4,"Viewbank, Victoria, Australia",Banyule,-37.73071,145.08995,Entire home/apt,6,4,4,$500.00 ,5,10,0,1,0,0,5/5/18,5/5/18,100,10,10,10,10,10,10,f,4,0.04
785116,2.02008E+13,21/8/20,3579354,f,1,1,,Kingston,-38.02886,145.10602,Private room,2,1,1,$150.00 ,1,1125,365,0,0,0,,,,,,,,,,f,1,
788420,2.02008E+13,20/8/20,569413,f,35,35,"Southbank, Victoria, Australia",Melbourne,-37.82542,144.96134,Private room,2,1,2,$86.00 ,7,1125,91,10,2,0,30/3/15,9/6/20,92,9,9,9,9,10,9,f,24,0.15
792570,2.02008E+13,20/8/20,690940,f,1,1,,Yarra,-37.80792,144.98275,Entire home/apt,4,2,2,$150.00 ,3,21,0,6,0,0,22/2/13,19/1/17,90,10,8,9,9,10,9,f,1,0.07
806245,2.02008E+13,21/8/20,2792025,t,1,1,"Seddon, Victoria, Australia",Maribyrnong,-37.8027,144.89799,Entire home/apt,5,2,4,$145.00 ,2,1125,254,249,27,1,8/12/12,27/7/20,97,10,10,10,10,10,10,f,1,2.65
817054,2.02008E+13,20/8/20,3721646,f,42,42,"South Yarra, Victoria, Australia",Stonnington,-37.83649,144.99393,Entire home/apt,5,2,3,$115.00 ,14,200,365,34,0,0,12/12/12,28/10/17,87,9,8,9,9,10,9,f,41,0.36
817310,2.02008E+13,21/8/20,4307780,f,3,3,"Elwood, Victoria, Australia",Port Phillip,-37.87617,144.98561,Private room,2,1,1,$67.00 ,3,28,89,17,6,0,21/1/13,6/3/20,96,10,9,10,10,10,10,f,1,0.18
827095,2.02008E+13,20/8/20,4338127,t,1,1,"Southbank, Victoria, Australia",Melbourne,-37.82655,144.96684,Entire home/apt,2,1,1,$109.00 ,2,365,365,290,22,0,29/12/12,10/6/20,96,10,10,10,10,10,10,t,1,3.12
828906,2.02008E+13,21/8/20,4344982,f,2,2,,Stonnington,-37.88161,145.08082,Private room,1,1,5,$60.00 ,21,1125,365,0,0,0,,,,,,,,,,t,2,
835730,2.02008E+13,21/8/20,971810,f,1,1,"Brunswick, Victoria, Australia",Moreland,-37.75707,144.97,Entire home/apt,4,2,2,$119.00 ,4,1125,152,198,18,0,2/1/13,19/7/20,96,10,9,10,10,10,10,t,1,2.13
847063,2.02008E+13,21/8/20,2591026,f,3,3,"Alphington, Victoria, Australia",Darebin,-37.77813,145.02092,Entire home/apt,4,2,1,$371.00 ,3,40,173,10,0,0,22/1/13,10/7/17,94,9,9,10,10,9,9,f,3,0.11
848793,2.02008E+13,21/8/20,3160757,t,2,2,"Selby, Victoria, Australia",Yarra Ranges,-37.91239,145.38419,Entire home/apt,5,2,3,$64.00 ,7,60,294,11,9,0,16/6/16,12/7/20,96,10,10,10,10,10,10,f,2,0.22
849118,2.02008E+13,20/8/20,569413,f,35,35,,Melbourne,-37.82461,144.96122,Entire home/apt,7,3,6,$361.00 ,1,1125,364,29,4,0,18/1/13,26/12/19,88,8,9,9,9,10,9,f,24,0.31
853643,2.02008E+13,20/8/20,4257468,t,1,1,"Burnley, Victoria, Australia",Yarra,-37.82742,145.0054,Entire home/apt,4,2,2,$250.00 ,10,1125,91,52,3,0,8/4/14,2/1/20,95,10,10,10,10,10,10,f,1,0.67
856573,2.02008E+13,21/8/20,913736,f,10,10,"Brunswick, Victoria, Australia",Moreland,-37.76599,144.96996,Entire home/apt,5,2,4,$181.00 ,3,1125,79,18,0,0,19/8/13,18/8/19,94,10,10,10,10,9,9,f,1,0.21
862199,2.02008E+13,20/8/20,4518874,t,2,2,"Carlton, Victoria, Australia",Melbourne,-37.80544,144.96247,Entire home/apt,2,1,2,$106.00 ,4,185,0,123,6,0,24/1/13,22/1/20,93,10,9,10,10,10,9,t,2,1.33
865195,2.02008E+13,21/8/20,606393,t,2,2,"Parkdale, Victoria, Australia",Kingston,-37.99031,145.07744,Entire home/apt,2,1,1,$76.00 ,3,365,335,73,14,0,22/1/13,17/4/20,96,10,10,10,10,10,10,f,2,0.79
867464,2.02008E+13,21/8/20,4542615,t,2,2,"Seddon, Victoria, Australia",Maribyrnong,-37.80793,144.89823,Entire home/apt,2,1,1,$90.00 ,2,60,359,254,26,1,20/3/13,6/8/20,98,10,9,10,10,10,10,f,2,2.81
870859,2.02008E+13,21/8/20,4590285,f,3,3,,Whitehorse,-37.84767,145.15171,Private room,2,1,1,$55.00 ,1,1125,364,1,0,0,25/3/18,25/3/18,80,8,10,8,10,8,10,f,3,0.03
870879,2.02008E+13,21/8/20,4590285,f,3,3,,Whitehorse,-37.84848,145.15334,Private room,2,1,1,$64.00 ,1,1125,365,1,0,0,17/3/19,17/3/19,20,2,2,8,8,8,2,f,3,0.06
872081,2.02008E+13,22/8/20,4600409,f,1,1,"Olinda, Victoria, Australia",Yarra Ranges,-37.85548,145.36553,Private room,8,4,6,$419.00 ,1,60,87,187,23,0,18/2/13,15/2/20,94,10,9,10,10,10,9,f,4,2.05
875444,2.02008E+13,20/8/20,4621990,f,2,2,"South Melbourne, Victoria, Australia",Port Phillip,-37.83552,144.96886,Entire home/apt,2,1,1,$77.00 ,3,1124,151,165,17,0,14/2/13,20/7/20,92,9,9,10,10,10,9,f,2,1.8
875913,2.02008E+13,20/8/20,50121,f,13,13,"Melbourne, Victoria, Australia",Yarra,-37.82123,144.99422,Entire home/apt,2,1,1,$89.00 ,3,14,0,78,17,0,29/4/13,15/3/20,95,10,10,10,10,10,10,f,10,0.88
881242,2.02008E+13,21/8/20,2262538,f,1,1,"Fairfield, Victoria, Australia",Darebin,-37.77543,145.02261,Entire home/apt,5,3,3,$140.00 ,10,1125,243,14,1,0,9/12/13,7/1/20,93,10,10,10,10,10,9,f,1,0.17
882704,2.02008E+13,21/8/20,4625432,f,2,2,"Manningham, Victoria, Australia",Manningham,-37.77401,145.11021,Private room,4,1,1,$66.00 ,1,1125,354,29,3,0,20/3/14,29/2/20,98,10,10,10,10,9,10,f,2,0.37
887320,2.02008E+13,21/8/20,210716,t,2,2,,Brimbank,-37.7199,144.85913,Private room,4,1,2,$41.00 ,1,365,365,41,17,0,9/8/13,28/6/20,98,10,10,10,10,10,10,t,2,0.48
887782,2.02008E+13,21/8/20,4590285,f,3,3,,Whitehorse,-37.84842,145.1534,Private room,1,1,1,$65.00 ,1,1125,365,2,0,0,21/7/16,7/4/17,100,10,8,10,10,10,10,f,3,0.04
890726,2.02008E+13,20/8/20,2423998,t,2,2,"St Kilda, Victoria, Australia",Port Phillip,-37.86293,144.97299,Entire home/apt,2,,1,$81.00 ,3,1125,344,215,28,1,12/2/13,22/7/20,96,10,10,10,10,10,9,f,1,2.35
892787,2.02008E+13,20/8/20,1612516,t,4,4,"East Melbourne, Victoria, Australia",Melbourne,-37.8141,144.98554,Entire home/apt,3,1,2,$100.00 ,5,720,262,51,5,0,4/6/13,26/3/20,93,10,10,10,10,10,9,f,5,0.58
895688,2.02008E+13,21/8/20,3418238,f,1,1,,Moonee Valley,-37.74165,144.89594,Private room,2,1,1,$87.00 ,1,1125,365,25,0,0,10/3/13,23/3/19,90,9,9,10,10,9,9,f,1,0.28
900838,2.02008E+13,20/8/20,4812182,f,1,1,"Richmond, Victoria, Australia",Yarra,-37.8232,144.99251,Entire home/apt,2,1,1,$195.00 ,803,1000,127,142,0,0,10/3/13,30/7/17,98,10,10,10,10,10,10,f,1,1.57
905969,2.02008E+13,20/8/20,4848120,t,4,4,"Fitzroy, Victoria, Australia",Yarra,-37.80358,144.98161,Entire home/apt,7,2,4,$128.00 ,2,1000,294,86,16,0,23/12/13,12/3/20,98,10,10,10,10,10,10,t,4,1.06
911079,2.02008E+13,21/8/20,4910818,f,1,1,"Prahran, Victoria, Australia",Stonnington,-37.84943,145.00026,Private room,2,1,0,$85.00 ,1,7,87,18,3,0,5/5/14,14/11/19,97,10,9,10,10,10,10,f,1,0.23
911167,2.02008E+13,21/8/20,4889343,t,2,2,"Rowville, Victoria, Australia",Knox,-37.93379,145.2414,Private room,2,1,1,$45.00 ,1,14,91,108,12,0,25/3/13,9/3/20,98,10,10,10,10,10,10,t,2,1.2
920179,2.02008E+13,21/8/20,4944974,t,7,7,,Yarra Ranges,-37.85131,145.36311,Entire home/apt,2,1,1,$196.00 ,2,30,363,20,5,0,22/6/13,3/7/20,96,9,10,10,10,10,9,t,7,0.23
921611,2.02008E+13,23/8/20,3570625,f,5,5,"Melbourne, Victoria, Australia",Melbourne,-37.81583,144.96628,Entire home/apt,4,1,1,$206.00 ,3,365,0,137,10,0,1/3/13,27/4/20,95,10,9,10,10,10,10,f,2,1.5
926682,2.02008E+13,20/8/20,4986236,t,4,4,"Melbourne, Victoria, Australia",Melbourne,-37.80903,144.96444,Entire home/apt,2,1,1,$98.00 ,10,1125,91,180,13,0,24/11/13,21/3/20,96,10,10,10,10,10,9,f,3,2.19
930037,2.02008E+13,20/8/20,5009174,t,1,1,"Carlton, Victoria, Australia",Melbourne,-37.79585,144.96769,Entire home/apt,4,2,3,$145.00 ,3,21,364,233,16,0,19/3/13,9/3/20,95,10,10,10,10,10,10,f,1,2.58
933044,2.02008E+13,20/8/20,5029873,t,2,2,"Melbourne, Victoria, Australia",Melbourne,-37.81455,144.96267,Entire home/apt,2,1,1,$186.00 ,2,30,141,152,14,0,13/11/13,24/1/20,99,10,10,10,10,10,10,f,2,1.84
938088,2.02008E+13,20/8/20,1612516,t,4,4,"East Melbourne, Victoria, Australia",Melbourne,-37.8136,144.98673,Entire home/apt,2,1,1,$100.00 ,5,720,365,29,0,0,3/7/13,3/8/18,93,9,9,10,9,9,9,f,5,0.33
941483,2.02008E+13,21/8/20,5090386,f,1,1,"Healesville, Victoria, Australia",Yarra Ranges,-37.65658,145.52769,Entire home/apt,6,2,3,$211.00 ,1,1125,362,104,31,0,1/9/14,11/7/20,95,10,10,10,10,10,9,t,1,1.43
944235,2.02008E+13,20/8/20,1000796,f,5,5,"Fitzroy, Victoria, Australia",Yarra,-37.8042,144.9768,Entire home/apt,2,1,1,$125.00 ,2,1125,361,280,10,0,3/3/13,15/3/20,92,10,10,10,9,10,9,t,3,3.08
948081,2.02008E+13,22/8/20,5140385,t,3,3,"St Kilda, Vic, Australia",Port Phillip,-37.86402,144.98447,Private room,2,1,0,$75.00 ,2,30,364,63,7,0,24/3/13,14/6/20,98,10,9,10,10,10,10,f,2,0.7
952100,2.02008E+13,21/8/20,335130912,f,41,41,"Northcote, Victoria, Australia",Darebin,-37.76733,144.99976,Entire home/apt,2,1,1,$62.00 ,2,1125,179,140,20,0,22/4/13,6/7/20,94,10,9,9,10,10,9,f,41,1.57
954106,2.02008E+13,21/8/20,5181787,t,1,1,"Ringwood North, Victoria, Australia",Maroondah,-37.79804,145.22272,Entire home/apt,2,1,1,$75.00 ,7,180,305,162,28,1,18/9/13,16/8/20,98,10,10,10,10,10,10,t,1,1.92
958631,2.02008E+13,21/8/20,5216487,t,3,3,"Fairfield, Victoria, Australia",Yarra,-37.78453,145.01694,Private room,2,1,1,$77.86 ,2,30,365,69,13,0,21/10/14,4/3/20,96,10,10,10,10,10,9,f,3,0.97
960498,2.02008E+13,22/8/20,5229572,t,3,3,"East Melbourne, Victoria, Australia",Melbourne,-37.8171,144.97784,Entire home/apt,4,2,2,$249.00 ,2,180,0,23,1,0,11/4/13,27/1/20,98,10,10,10,10,10,10,t,3,0.26
964490,2.02008E+13,20/8/20,1944622,f,0,0,"Melbourne, Victoria, Australia",Melbourne,-37.81594,144.96903,Entire home/apt,2,1,1,$66.00 ,1,1124,0,112,36,0,21/3/13,14/3/20,93,10,9,10,10,10,10,t,3,1.24
964548,2.02008E+13,21/8/20,3721646,f,42,42,,Port Phillip,-37.83618,144.9738,Entire home/apt,6,2,5,$115.00 ,14,365,365,81,0,0,9/3/13,4/3/18,86,9,8,9,9,9,9,f,41,0.89
964561,2.02008E+13,21/8/20,412402,f,1,1,"Berwick, Victoria, Australia",Casey,-38.02725,145.34488,Private room,2,1,1,$80.00 ,1,1125,365,2,0,0,11/2/15,3/3/19,100,10,10,10,10,10,10,f,1,0.03
965135,2.02008E+13,21/8/20,4970975,f,0,0,"Port Melbourne, Victoria, Australia",Port Phillip,-37.83977,144.93164,Private room,1,1,1,$140.00 ,1,30,365,5,0,0,19/10/14,10/9/16,88,9,6,10,10,10,10,f,1,0.07
966901,2.02008E+13,21/8/20,932976,t,3,3,"Kew, Victoria, Australia",Boroondara,-37.80672,145.03593,Entire home/apt,2,1,1,$158.00 ,2,30,63,73,2,0,6/4/13,21/6/20,98,10,10,10,10,10,10,f,2,0.81
971698,2.02008E+13,20/8/20,1000796,f,5,5,"Fitzroy, Victoria, Australia",Yarra,-37.80618,144.97631,Entire home/apt,3,1,1,$145.00 ,1,120,162,30,14,0,29/3/13,6/3/20,89,9,9,10,9,10,9,t,3,0.33
978562,2.02008E+13,21/8/20,1533260,t,14,14,"Derrimut, Victoria, Australia",Brimbank,-37.78374,144.75728,Private room,2,1,1,$45.00 ,1,1125,0,132,14,0,28/8/13,29/3/20,96,10,10,10,10,9,10,t,10,1.55
980716,2.02008E+13,22/8/20,5370551,t,1,1,,Nillumbik,-37.67788,145.16531,Private room,2,1,1,$55.00 ,1,7,359,55,2,0,15/4/13,13/2/20,98,10,10,10,10,10,10,t,1,0.61
982452,2.02008E+13,20/8/20,5382488,f,1,1,"Middle Park, Victoria, Australia",Port Phillip,-37.85376,144.96211,Entire home/apt,4,2,2,"$1,025.00 ",4,6,365,0,0,0,,,,,,,,,,f,1,
982577,2.02008E+13,20/8/20,3705064,f,1,1,"Toorak, Victoria, Australia",Stonnington,-37.84299,145.00974,Entire home/apt,2,1,1,$70.00 ,7,1125,364,44,2,0,23/9/13,29/11/19,91,9,9,10,10,10,9,f,1,0.52
